,x,y,z
48.759,-6.719146544,1.256910678,33.46759605
48.76,-6.616085595,1.287589126,33.3712238
48.761,-6.542789937,1.330562404,33.26527637
48.762,-6.486938088,1.353220654,33.14582064
48.763,-6.403536269,1.376827057,33.0715698
48.764,-6.31545731,1.414703943,32.95835192
48.765,-6.240064624,1.447190261,32.87997546
48.766,-6.176183809,1.495225141,32.77693858
48.767,-6.091108876,1.496645216,32.67652123
48.768,-5.99930943,1.529670719,32.59907302
48.769,-5.929933513,1.557621858,32.47564014
48.77,-5.846451556,1.602962539,32.38897716
48.771,-5.774228919,1.604760846,32.29609233
48.772,-5.716237849,1.640951306,32.20031423
48.773,-5.65002387,1.663891923,32.10784477
48.774,-5.560493965,1.679461377,32.00300543
48.775,-5.48940347,1.71314073,31.9100607
48.776,-5.4130771,1.710646814,31.83004651
48.777,-5.338835274,1.715999882,31.73606551
48.778,-5.29381862,1.75062242,31.64581088
48.779,-5.20711139,1.74611797,31.53550729
48.78,-5.136594974,1.782155679,31.44460187
48.781,-5.076228461,1.795587027,31.35354063
48.782,-5.008454804,1.833553755,31.25617452
48.783,-4.943388066,1.818102984,31.17582024
48.784,-4.868582328,1.840666068,31.07297831
48.785,-4.799183952,1.844815775,30.99564865
48.786,-4.737511237,1.849198947,30.907368
48.787,-4.683986665,1.876222193,30.8101497
48.788,-4.586450844,1.898690254,30.71463584
48.789,-4.536848752,1.888933925,30.61357656
48.79,-4.462103741,1.908221005,30.51644649
48.791,-4.41026588,1.923809231,30.43722524
48.792,-4.355379747,1.932430391,30.33766867
48.793,-4.290622949,1.917538441,30.2396719
48.794,-4.216191187,1.930835936,30.17745892
48.795,-4.161822967,1.954076632,30.07751018
48.796,-4.10458183,1.945392056,29.99058084
48.797,-4.060971134,1.967070781,29.90636952
48.798,-3.98201408,1.973961214,29.83026147
48.799,-3.913067077,1.982096056,29.73321052
48.8,-3.874261832,1.969939246,29.65136845
48.801,-3.811974185,1.977533771,29.54609204
48.802,-3.754517364,1.988393206,29.48053167
48.803,-3.702926435,1.980848562,29.39755638
48.804,-3.617777416,2.012681436,29.29926803
48.805,-3.575060626,1.98986268,29.2165668
48.806,-3.543368474,1.975171436,29.11991838
48.807,-3.468689944,1.979653219,29.05941886
48.808,-3.428493245,1.995952989,28.97991548
48.809,-3.352332643,2.006175574,28.88286267
48.81,-3.299077395,1.99404675,28.8015881
48.811,-3.242047127,2.003371972,28.71523282
48.812,-3.197524733,1.997316418,28.64746711
48.813,-3.135105976,1.991514238,28.55267921
48.814,-3.101227511,2.013529882,28.45598239
48.815,-3.047727956,1.99348267,28.38312476
48.816,-2.99849518,2.000698882,28.29844149
48.817,-2.952085502,2.003844346,28.21569149
48.818,-2.90571912,1.991237552,28.13819756
48.819,-2.86750565,2.003264655,28.07120387
48.82,-2.802571359,1.984585152,27.98865584
48.821,-2.780982337,1.986794788,27.89642247
48.822,-2.698255148,1.983241794,27.80605899
48.823,-2.662361266,1.987973159,27.72821894
48.824,-2.605252988,1.972149354,27.65893773
48.825,-2.564573643,1.979633149,27.59015909
48.826,-2.525179349,1.987936193,27.4931877
48.827,-2.465565582,1.984404964,27.42246137
48.828,-2.431806626,1.9528144,27.3276357
48.829,-2.372449707,1.954960567,27.27084631
48.83,-2.370139565,1.95438652,27.19635054
48.831,-2.328779206,1.965261651,27.12528794
48.832,-2.270314209,1.953676872,27.03282449
48.833,-2.223980508,1.945612046,26.95175058
48.834,-2.178104005,1.953749961,26.87637509
48.835,-2.143694773,1.943051542,26.82099898
48.836,-2.114527101,1.938430171,26.72186222
48.837,-2.058911971,1.939383147,26.65980889
48.838,-2.013284156,1.944487195,26.58083317
48.839,-1.977808369,1.925719521,26.49399658
48.84,-1.954021223,1.92598339,26.42626774
48.841,-1.909635089,1.91081665,26.3731257
48.842,-1.875197113,1.895349048,26.29124902
48.843,-1.813293292,1.896196049,26.20138667
48.844,-1.78006808,1.889328683,26.14168101
48.845,-1.742363574,1.881422067,26.06149227
48.846,-1.719994522,1.868288728,25.99483221
48.847,-1.671860732,1.89374578,25.92531525
48.848,-1.627877611,1.855849697,25.85831908
48.849,-1.614380585,1.873952598,25.77964294
48.85,-1.580845932,1.856170889,25.71236951
48.851,-1.55709959,1.851911145,25.64415387
48.852,-1.50708415,1.854588692,25.56515616
48.853,-1.488437165,1.855209826,25.48341043
48.854,-1.444378967,1.847283898,25.42555088
48.855,-1.42199595,1.830009489,25.36201434
48.856,-1.373869272,1.824837202,25.29753245
48.857,-1.34548323,1.819192597,25.2150462
48.858,-1.306786349,1.790607395,25.14079211
48.859,-1.271513641,1.81278616,25.08043131
48.86,-1.252298808,1.801605553,25.00576516
48.861,-1.219785162,1.801799242,24.93728166
48.862,-1.181910868,1.810570258,24.86487403
48.863,-1.172811613,1.796336182,24.79797982
48.864,-1.133760344,1.781479165,24.7198864
48.865,-1.096098598,1.775301738,24.65719578
48.866,-1.079425122,1.781963846,24.58117237
48.867,-1.051662625,1.760996089,24.51622838
48.868,-1.028734974,1.758801303,24.45631686
48.869,-0.986551985,1.749108617,24.39409173
48.87,-0.963912742,1.755009592,24.33331975
48.871,-0.952432407,1.735150063,24.27303153
48.872,-0.928803185,1.723356581,24.2116355
48.873,-0.882416773,1.723622596,24.12890965
48.874,-0.859492693,1.720303428,24.07404102
48.875,-0.829874144,1.728315112,24.0028286
48.876,-0.801213705,1.722446771,23.93170872
48.877,-0.765076244,1.731402497,23.85780606
48.878,-0.755827562,1.697271122,23.7883075
48.879,-0.724417301,1.70724036,23.75690812
48.88,-0.708829887,1.69307308,23.67687356
48.881,-0.66593408,1.700455937,23.63201473
48.882,-0.656079257,1.688388545,23.5418013
48.883,-0.642114086,1.698537478,23.48830798
48.884,-0.619534115,1.669574944,23.42329743
48.885,-0.585121113,1.656009599,23.37847688
48.886,-0.559163111,1.68862302,23.30055491
48.887,-0.537824848,1.669654678,23.20935429
48.888,-0.515964417,1.676384691,23.16828761
48.889,-0.48352073,1.66598674,23.11435926
48.89,-0.477288674,1.66297488,23.04440554
48.891,-0.47838861,1.651984866,22.9708499
48.892,-0.449019307,1.634075844,22.91009896
48.893,-0.406380227,1.645910426,22.86193488
48.894,-0.397027251,1.644970017,22.79870113
48.895,-0.385864449,1.64564768,22.72948853
48.896,-0.364235503,1.640211548,22.66128853
48.897,-0.335013056,1.63913363,22.62062761
48.898,-0.317464324,1.632146889,22.56780385
48.899,-0.289683317,1.605804267,22.48687421
48.9,-0.28913315,1.62114438,22.44185504
48.901,-0.24607217,1.589798544,22.39275901
48.902,-0.246689436,1.614428149,22.31678551
48.903,-0.232975848,1.599687906,22.23802634
48.904,-0.205817015,1.614677464,22.18992301
48.905,-0.201693601,1.602664059,22.13920156
48.906,-0.163875101,1.596127257,22.08416251
48.907,-0.146643826,1.598928942,21.99655171
48.908,-0.138098678,1.602475926,21.94460544
48.909,-0.119382786,1.601824687,21.90304537
48.91,-0.098273388,1.596111045,21.83488389
48.911,-0.103274403,1.590911976,21.76635279
48.912,-0.062429528,1.589358061,21.70470055
48.913,-0.062714439,1.58854477,21.66602831
48.914,-0.026903498,1.586026787,21.60072249
48.915,-0.011504028,1.594492104,21.53376247
48.916,0.003758949,1.594270952,21.47678957
48.917,0.014262646,1.596200901,21.4321869
48.918,0.025977422,1.578959557,21.35304989
48.919,0.024705347,1.587008272,21.31803856
48.92,0.060944088,1.575353922,21.26471924
48.921,0.090655154,1.557079103,21.2204024
48.922,0.104552515,1.587365214,21.14036809
48.923,0.09914323,1.557286394,21.09865305
48.924,0.126343924,1.550956229,21.0442181
48.925,0.13795264,1.581593112,20.98869438
48.926,0.129954614,1.56863913,20.90336827
48.927,0.174200344,1.580745577,20.86830553
48.928,0.168446062,1.577641652,20.81465686
48.929,0.192171859,1.570255276,20.7437849
48.93,0.195403038,1.565111436,20.69994731
48.931,0.225328848,1.563873807,20.64760174
48.932,0.224529761,1.561752384,20.61037762
48.933,0.2608426,1.565873324,20.51843919
48.934,0.250017783,1.576312569,20.50161382
48.935,0.262900618,1.570019255,20.43478458
48.936,0.298847787,1.564188988,20.36319236
48.937,0.320350556,1.564384397,20.31576364
48.938,0.321425527,1.560649973,20.26734508
48.939,0.298654538,1.566939381,20.216273
48.94,0.335815366,1.572242018,20.17018049
48.941,0.353180366,1.570033593,20.11245317
48.942,0.358587581,1.578462633,20.04806593
48.943,0.379127523,1.578552077,20.02380552
48.944,0.386285424,1.582967924,19.95287138
48.945,0.402276115,1.591548834,19.90231061
48.946,0.407796392,1.582689576,19.85375238
48.947,0.416163172,1.584724705,19.78635017
48.948,0.44955891,1.581886681,19.74418417
48.949,0.463487494,1.576811414,19.68690493
48.95,0.465588462,1.591599581,19.64996135
48.951,0.446079305,1.597805754,19.58545547
48.952,0.472823459,1.588099328,19.54429034
48.953,0.475499298,1.597096128,19.46103092
48.954,0.492923174,1.607107836,19.45256681
48.955,0.512100932,1.596761488,19.38737273
48.956,0.541068471,1.616704054,19.34315101
48.957,0.517998669,1.610752457,19.27694086
48.958,0.540189629,1.613031678,19.24499296
48.959,0.5684727,1.615862619,19.18514001
48.96,0.565478363,1.61293252,19.12413324
48.961,0.580938302,1.617597038,19.07200636
48.962,0.591486385,1.648776546,19.04492782
48.963,0.594337225,1.630803452,18.97814263
48.964,0.607333929,1.628073169,18.93817989
48.965,0.602682556,1.653055081,18.87963934
48.966,0.638835304,1.638317957,18.81956975
48.967,0.654677261,1.650991417,18.77094874
48.968,0.658054256,1.65884676,18.73658064
48.969,0.650580469,1.642612835,18.68723502
48.97,0.661153601,1.652492233,18.63112454
48.971,0.662650854,1.67448381,18.57197354
48.972,0.698356177,1.666119509,18.54222184
48.973,0.692465591,1.683021718,18.49323442
48.974,0.677786301,1.692058492,18.4340803
48.975,0.713758757,1.690985999,18.39712656
48.976,0.737296864,1.684706234,18.34645151
48.977,0.729484355,1.701255638,18.30898619
48.978,0.761832205,1.707725186,18.24730434
48.979,0.773849128,1.719151403,18.20643887
48.98,0.76268068,1.708105638,18.15260022
48.981,0.768801631,1.717304585,18.11329954
48.982,0.78931252,1.72839463,18.08127325
48.983,0.800273054,1.742479544,17.9980295
48.984,0.80777408,1.747524554,17.96924724
48.985,0.820037347,1.721348762,17.93381961
48.986,0.81821491,1.737001707,17.87855517
48.987,0.844759159,1.765043553,17.82548325
48.988,0.823296472,1.752871408,17.76397083
48.989,0.861552077,1.768124904,17.73053868
48.99,0.852743061,1.77176,17.70170963
48.991,0.872357967,1.798332113,17.63410375
48.992,0.876985653,1.796186203,17.62015457
48.993,0.901521157,1.813760835,17.54635358
48.994,0.889473863,1.810088065,17.51983377
48.995,0.886333053,1.802244601,17.46622377
48.996,0.929499772,1.820478689,17.4342006
48.997,0.914631418,1.835067936,17.38676183
48.998,0.922885338,1.835771162,17.32362525
48.999,0.926063143,1.857022383,17.28255261
49,0.962469359,1.852003523,17.23824749
49.001,0.963351404,1.87246173,17.1900746
49.002,0.956159841,1.867981586,17.17109409
49.003,0.976813107,1.878017724,17.10668601
49.004,0.988752993,1.871703632,17.08205244
49.005,0.980329208,1.891880493,17.01259829
49.006,1.013866221,1.898958581,16.98659098
49.007,1.019179321,1.922899435,16.94102879
49.008,1.032158645,1.943699479,16.89374236
49.009,1.022901143,1.942771742,16.87197508
49.01,1.025699628,1.963530757,16.80584296
49.011,1.053672009,1.954985321,16.77498886
49.012,1.049358433,1.982034717,16.73633939
49.013,1.074172512,1.976854593,16.68440912
49.014,1.082708969,1.988308786,16.64957462
49.015,1.076714473,2.003805377,16.59612032
49.016,1.09672723,1.993816955,16.56280918
49.017,1.096415929,2.01007977,16.51118113
49.018,1.113078334,2.03653731,16.47425487
49.019,1.129388877,2.03026343,16.42058226
49.02,1.133573042,2.053561672,16.37379757
49.021,1.143007792,2.072531815,16.34850558
49.022,1.133446328,2.065410231,16.32160909
49.023,1.144473675,2.068870917,16.25787506
49.024,1.168870296,2.076833695,16.22742531
49.025,1.170602624,2.115108672,16.1846103
49.026,1.185671286,2.110638111,16.14488287
49.027,1.200696432,2.124676805,16.10712433
49.028,1.18661814,2.144017992,16.06867463
49.029,1.2263344,2.150647238,16.0184925
49.03,1.209833764,2.164989487,15.95965279
49.031,1.246264175,2.183189857,15.93448313
49.032,1.237459899,2.187878368,15.89582767
49.033,1.250713079,2.207215384,15.86375084
49.034,1.250614379,2.211792558,15.81433472
49.035,1.281446607,2.236770514,15.77704202
49.036,1.299315419,2.234824434,15.75192849
49.037,1.310655561,2.250487821,15.70683132
49.038,1.299904477,2.281745915,15.67489201
49.039,1.326952157,2.289574935,15.61734496
49.04,1.304698568,2.303084224,15.58827421
49.041,1.334084155,2.32511955,15.54248559
49.042,1.33685389,2.318736197,15.50826366
49.043,1.358669977,2.349824882,15.47166374
49.044,1.382910657,2.355907667,15.4400953
49.045,1.357038569,2.372688714,15.39918003
49.046,1.391909181,2.357471229,15.35840112
49.047,1.37779034,2.407390131,15.32287965
49.048,1.386983764,2.413210763,15.26307019
49.049,1.418221338,2.440425486,15.25646154
49.05,1.434867387,2.461543147,15.20486846
49.051,1.424572099,2.457649725,15.15328403
49.052,1.452998065,2.481653584,15.13239443
49.053,1.456372566,2.487849384,15.10356415
49.054,1.456299559,2.491915264,15.0430456
49.055,1.472898985,2.559719384,15.02765547
49.056,1.479279783,2.542669671,14.97572854
49.057,1.491843725,2.5826067,14.94349628
49.058,1.499089832,2.573632655,14.92840912
49.059,1.515175846,2.604609698,14.88587922
49.06,1.522293878,2.629234434,14.85570249
49.061,1.515465796,2.625028093,14.82252788
49.062,1.560069594,2.662042356,14.77521029
49.063,1.556222354,2.654378884,14.73054048
49.064,1.560349518,2.693561117,14.69476177
49.065,1.579173238,2.709889677,14.68065568
49.066,1.595185284,2.722522488,14.65664574
49.067,1.612029018,2.740688734,14.61989781
49.068,1.611084342,2.76777345,14.55504744
49.069,1.66409374,2.779273608,14.51161268
49.07,1.640484488,2.796790526,14.4943022
49.071,1.643143791,2.812435337,14.4776741
49.072,1.656070776,2.846265498,14.42930858
49.073,1.671422391,2.86332108,14.40750991
49.074,1.662834178,2.879894613,14.36634319
49.075,1.683082579,2.895786352,14.31361317
49.076,1.707579864,2.899255851,14.31474128
49.077,1.720754688,2.927269301,14.26390152
49.078,1.724325517,2.960951921,14.22223499
49.079,1.752157066,2.981852525,14.19320963
49.08,1.749451162,2.986432844,14.16898449
49.081,1.767284374,3.01001191,14.12712809
49.082,1.785306362,3.056687795,14.09600487
49.083,1.788591252,3.049090769,14.07677203
49.084,1.814733106,3.089940245,14.02896751
49.085,1.832915777,3.128489266,14.01185088
49.086,1.823159662,3.128488295,13.98942119
49.087,1.848958801,3.157943005,13.95236859
49.088,1.866756296,3.177572253,13.90523051
49.089,1.878758759,3.20571319,13.87380522
49.09,1.886837057,3.222626661,13.87094469
49.091,1.913838834,3.274298382,13.81714019
49.092,1.910442697,3.2878379,13.78598793
49.093,1.925958155,3.296436773,13.76464878
49.094,1.944149306,3.32609141,13.72926589
49.095,1.967879531,3.322276979,13.70808891
49.096,1.978993751,3.378816412,13.66371633
49.097,1.98275643,3.398606086,13.63475372
49.098,2.002252335,3.434039686,13.61135543
49.099,2.009680313,3.455147941,13.58708104
49.1,2.028476431,3.484152248,13.55571188
49.101,2.039967073,3.510284281,13.5172045
49.102,2.045689413,3.512733482,13.4758244
49.103,2.065081683,3.549404023,13.45573868
49.104,2.064694961,3.586607447,13.42808781
49.105,2.114161484,3.593035908,13.38950597
49.106,2.107382595,3.632471602,13.37678846
49.107,2.13870938,3.661118894,13.34392804
49.108,2.141959308,3.686367898,13.32373244
49.109,2.168223372,3.704804556,13.29354061
49.11,2.167847381,3.746900618,13.2797693
49.111,2.190055254,3.774478035,13.23800646
49.112,2.207571209,3.790267661,13.22333871
49.113,2.224769878,3.828962745,13.19511426
49.114,2.230699123,3.86507609,13.15914271
49.115,2.24999373,3.878497648,13.12790945
49.116,2.247996154,3.890957657,13.09977979
49.117,2.297596994,3.930517731,13.07764859
49.118,2.309062019,3.968222566,13.03708512
49.119,2.328184619,3.994149942,13.02320823
49.12,2.318431984,4.036104767,13.0061104
49.121,2.375460135,4.076464863,12.96351378
49.122,2.375468195,4.102433873,12.95847621
49.123,2.40752879,4.148189404,12.92990388
49.124,2.392596998,4.159298047,12.90883892
49.125,2.428291229,4.182348714,12.87603111
49.126,2.439682498,4.220583455,12.87417416
49.127,2.456693725,4.256680667,12.82641628
49.128,2.481704076,4.296245883,12.80894954
49.129,2.508354667,4.329369284,12.78534903
49.13,2.523550827,4.371121026,12.76421923
49.131,2.538554235,4.423235142,12.73065738
49.132,2.559171531,4.426083852,12.72896138
49.133,2.573610205,4.470430326,12.69496932
49.134,2.612960016,4.50468654,12.67837009
49.135,2.621152496,4.553191198,12.66301584
49.136,2.630022677,4.580317051,12.6369492
49.137,2.640107299,4.602044744,12.6022277
49.138,2.674494724,4.664092069,12.59422907
49.139,2.689080798,4.685880901,12.5707102
49.14,2.710652539,4.71858255,12.53589338
49.141,2.709956914,4.757703031,12.52851805
49.142,2.736073453,4.799190942,12.50263462
49.143,2.770142537,4.846308926,12.4917601
49.144,2.772627635,4.868640314,12.46302552
49.145,2.803400775,4.912190641,12.4312651
49.146,2.825240152,4.932181864,12.42671443
49.147,2.868303675,5.013227264,12.40088748
49.148,2.867360417,5.026259881,12.39836174
49.149,2.899282453,5.060291528,12.36305319
49.15,2.914005094,5.104679677,12.36095674
49.151,2.939444882,5.132521389,12.33744863
49.152,2.949539103,5.18587609,12.32029384
49.153,2.990495582,5.227266292,12.2978917
49.154,2.996853429,5.284287492,12.26054592
49.155,3.022415715,5.303926945,12.27133926
49.156,3.062286892,5.367908565,12.23133297
49.157,3.066227877,5.395573292,12.23724484
49.158,3.108189149,5.439473148,12.19828569
49.159,3.11083602,5.491397432,12.19227684
49.16,3.136388056,5.518299113,12.20185544
49.161,3.175545516,5.593273992,12.15499364
49.162,3.209258498,5.62511073,12.14788589
49.163,3.225549292,5.664172733,12.14633608
49.164,3.235831196,5.705355059,12.14711036
49.165,3.252305046,5.747540428,12.11561075
49.166,3.296575274,5.815001738,12.09933187
49.167,3.320344639,5.855416208,12.07473026
49.168,3.344180016,5.919963159,12.08933816
49.169,3.389446319,5.957832071,12.0398282
49.17,3.411409752,6.004956266,12.06876231
49.171,3.408397644,6.029727285,12.04552944
49.172,3.443681329,6.082032001,12.02997631
49.173,3.481894476,6.141188157,12.01603405
49.174,3.510251322,6.171700483,12.02238774
49.175,3.529680844,6.219127966,11.97898236
49.176,3.543566261,6.27869775,11.98827016
49.177,3.591733901,6.361367597,11.97301958
49.178,3.625517814,6.396033877,11.96747595
49.179,3.639756354,6.433632689,11.96969702
49.18,3.679102128,6.487728127,11.95043863
49.181,3.718485424,6.543711891,11.93995885
49.182,3.742333415,6.603999123,11.93753313
49.183,3.741677757,6.657987545,11.9384364
49.184,3.772653528,6.716966197,11.93021989
49.185,3.813304952,6.765202955,11.91520001
49.186,3.851731732,6.822598923,11.89365229
49.187,3.871389649,6.858781996,11.92930859
49.188,3.894864529,6.909974241,11.89076715
49.189,3.926411125,7.008059572,11.88272927
49.19,3.956313924,7.043801129,11.89590458
49.191,3.992103548,7.082515582,11.88799396
49.192,4.025877788,7.156698914,11.89566562
49.193,4.058433737,7.211951602,11.88478353
49.194,4.086584312,7.267345073,11.87494098
49.195,4.115229294,7.331929886,11.88575595
49.196,4.142654412,7.397594353,11.89337742
49.197,4.188235206,7.444834185,11.85432714
49.198,4.210065236,7.504557168,11.88516048
49.199,4.250748254,7.560126196,11.87954937
49.2,4.280867509,7.637572083,11.89043338
49.201,4.321030447,7.70596207,11.87575773
49.202,4.361094286,7.768803234,11.86850027
49.203,4.391240554,7.831414836,11.87408569
49.204,4.409361698,7.884993678,11.89590235
49.205,4.480663154,7.926326954,11.89210596
49.206,4.489561556,8.004495059,11.90665542
49.207,4.522980925,8.08055072,11.91697537
49.208,4.547786214,8.147892597,11.90818766
49.209,4.595885726,8.192527837,11.91349185
49.21,4.644806262,8.26478747,11.92286143
49.211,4.679126487,8.34669539,11.92946892
49.212,4.716850555,8.389783484,11.94357778
49.213,4.724059808,8.458594459,11.94085747
49.214,4.761720209,8.530789765,11.94274314
49.215,4.805692327,8.61145271,11.95384227
49.216,4.85846034,8.678033269,11.97192267
49.217,4.887720567,8.739451579,11.97576024
49.218,4.929579558,8.802470397,11.9907087
49.219,4.975816055,8.89522107,12.00217961
49.22,5.010683978,8.974898432,12.01339767
49.221,5.037263498,9.037782969,12.02760489
49.222,5.109240652,9.105290836,12.05056069
49.223,5.124557188,9.169315925,12.06443552
49.224,5.170029142,9.256251563,12.07694544
49.225,5.219225632,9.311554528,12.07487441
49.226,5.260786677,9.406856915,12.11018751
49.227,5.294767929,9.461878154,12.11952038
49.228,5.335443915,9.532162237,12.13543299
49.229,5.385351311,9.624956502,12.15860352
49.23,5.419187296,9.693240688,12.18007729
49.231,5.466786209,9.769983011,12.19423497
49.232,5.512333109,9.839398313,12.21649124
49.233,5.547655259,9.922738805,12.22088509
49.234,5.590072767,10.00947225,12.24900924
49.235,5.64226967,10.07006192,12.28443907
49.236,5.679073239,10.17083649,12.31934464
49.237,5.730141617,10.22864548,12.34356154
49.238,5.771579282,10.33219863,12.35132662
49.239,5.820589022,10.40035594,12.37863886
49.24,5.858208417,10.48040636,12.4219644
49.241,5.908231072,10.56367658,12.43929599
49.242,5.961235371,10.64805884,12.48413033
49.243,6.024232239,10.71339679,12.49725272
49.244,6.051043001,10.80700064,12.53821263
49.245,6.092617824,10.89993676,12.57408795
49.246,6.159010872,10.97195928,12.59988264
49.247,6.203367296,11.06353189,12.64280742
49.248,6.231821633,11.1246002,12.67159619
49.249,6.288191466,11.23285427,12.70959381
49.25,6.345904782,11.30631203,12.75378272
49.251,6.389176272,11.38854008,12.77166231
49.252,6.441958185,11.48392378,12.81516757
49.253,6.494420209,11.55586527,12.85469194
49.254,6.523750292,11.64315921,12.91335471
49.255,6.605990511,11.73122396,12.9406602
49.256,6.653672704,11.81329023,12.99454731
49.257,6.70958684,11.90806862,13.03486545
49.258,6.749334963,12.02112814,13.08670418
49.259,6.816228641,12.09267455,13.12225556
49.26,6.87558475,12.19714692,13.17871154
49.261,6.913273078,12.27812448,13.21460897
49.262,6.964777177,12.35276602,13.28624527
49.263,7.019534468,12.45917171,13.31866868
49.264,7.069133018,12.54873484,13.38615558
49.265,7.121765488,12.63817884,13.42851661
49.266,7.190560519,12.74160757,13.48489906
49.267,7.242365165,12.8174484,13.54335556
49.268,7.295119262,12.91110504,13.58876752
49.269,7.376084665,13.01344898,13.64994882
49.27,7.407609854,13.12082772,13.71409288
49.271,7.485549671,13.19074543,13.76369824
49.272,7.524581356,13.27878084,13.8369596
49.273,7.57262478,13.38527651,13.9226395
49.274,7.630408822,13.47313878,13.98011732
49.275,7.701562837,13.55550775,14.04632239
49.276,7.769613804,13.6586331,14.11250187
49.277,7.824289603,13.74599796,14.18113095
49.278,7.873532338,13.83364369,14.23629633
49.279,7.928134182,13.92504507,14.30010065
49.28,7.989287377,14.04242739,14.39488751
49.281,8.050250697,14.12616571,14.45798064
49.282,8.11706939,14.22643617,14.54623731
49.283,8.169695584,14.32134191,14.62250967
49.284,8.243059541,14.41809531,14.71053141
49.285,8.296870828,14.50459415,14.78916453
49.286,8.383791065,14.60860058,14.86115877
49.287,8.434260435,14.68342423,14.95892901
49.288,8.487913917,14.80866546,15.02118753
49.289,8.546573716,14.90948831,15.11937728
49.29,8.62476514,14.98731425,15.21207682
49.291,8.687463864,15.09295217,15.29435129
49.292,8.735899267,15.19033447,15.38363879
49.293,8.805579882,15.27999594,15.45898363
49.294,8.878797938,15.37509717,15.57344262
49.295,8.951132969,15.46404929,15.66384772
49.296,8.99978934,15.56341836,15.77271553
49.297,9.067219603,15.65137676,15.85959381
49.298,9.13395839,15.75277899,15.98924556
49.299,9.217830863,15.84763681,16.06813513
49.3,9.268061525,15.96164869,16.17540473
49.301,9.342905009,16.01915617,16.27328615
49.302,9.411972242,16.12025532,16.37707622
49.303,9.472311749,16.22247864,16.49718234
49.304,9.530889526,16.30572715,16.60085755
49.305,9.616987182,16.39393802,16.71187188
49.306,9.66044643,16.49615368,16.8431417
49.307,9.737729651,16.59924569,16.94212419
49.308,9.81687018,16.67108167,17.06509585
49.309,9.878976219,16.77205603,17.16526548
49.31,9.948159264,16.87328927,17.30181926
49.311,10.02671237,16.94876565,17.4208675
49.312,10.07482731,17.03599135,17.55037166
49.313,10.15519317,17.11764233,17.67455482
49.314,10.23176786,17.21003898,17.79955109
49.315,10.29071647,17.30295074,17.93041576
49.316,10.37405362,17.38733278,18.06788052
49.317,10.45924363,17.46905347,18.20131405
49.318,10.51030372,17.54767595,18.33940012
49.319,10.5698953,17.63762658,18.47009527
49.32,10.64465874,17.71554057,18.59607369
49.321,10.73168289,17.80696664,18.75098484
49.322,10.79408116,17.88509665,18.87170916
49.323,10.84269579,17.9730769,19.01355768
49.324,10.92426821,18.03610208,19.18020967
49.325,11.01164939,18.12717568,19.31692662
49.326,11.06706646,18.20409589,19.46169087
49.327,11.1664117,18.28203249,19.58970217
49.328,11.21963081,18.34344251,19.77123927
49.329,11.29148528,18.42732241,19.93294093
49.33,11.34970275,18.49803969,20.08367286
49.331,11.45656718,18.56613338,20.2507611
49.332,11.5165483,18.6476464,20.38833344
49.333,11.59058171,18.7011852,20.57090356
49.334,11.63754806,18.77894014,20.71460647
49.335,11.72632731,18.80346404,20.87887557
49.336,11.79237158,18.90358661,21.03909841
49.337,11.86593235,18.94725456,21.22736779
49.338,11.95206904,19.02828522,21.37440507
49.339,11.9820709,19.09037136,21.55582364
49.34,12.07674394,19.14687854,21.72902695
49.341,12.13950143,19.1967907,21.90519104
49.342,12.23535296,19.23920575,22.08114552
49.343,12.26424276,19.28716978,22.26321827
49.344,12.33151924,19.34203996,22.43437267
49.345,12.41765123,19.40612454,22.61668967
49.346,12.50874379,19.42503269,22.79846559
49.347,12.57360304,19.50163789,22.99577785
49.348,12.61056613,19.52135931,23.15756821
49.349,12.70211853,19.5866078,23.35720322
49.35,12.7637582,19.5940597,23.53134755
49.351,12.85700859,19.65437804,23.73000566
49.352,12.90558663,19.67104689,23.90279864
49.353,12.9657191,19.719711,24.10931819
49.354,13.04294333,19.74802851,24.29012407
49.355,13.08474983,19.76267978,24.48552705
49.356,13.18531281,19.78762716,24.68068559
49.357,13.22371171,19.81121725,24.89073969
49.358,13.29368327,19.82138702,25.07733802
49.359,13.36741166,19.84170263,25.27291031
49.36,13.44152215,19.87725987,25.4826783
49.361,13.50412781,19.87498348,25.67068631
49.362,13.56520785,19.89303176,25.87909677
49.363,13.62444295,19.88839529,26.0729469
49.364,13.70027735,19.91176366,26.26866845
49.365,13.73758651,19.91044982,26.47701363
49.366,13.81172185,19.9201735,26.69233194
49.367,13.87385161,19.90221036,26.88099988
49.368,13.92959089,19.89679261,27.10039174
49.369,13.99518348,19.90543927,27.30151127
49.37,14.05505692,19.86307617,27.49003235
49.371,14.09951376,19.85355752,27.71533805
49.372,14.15725024,19.83745895,27.92233346
49.373,14.22804571,19.83324741,28.12310932
49.374,14.30131018,19.82279141,28.33169138
49.375,14.33843475,19.79815262,28.54104861
49.376,14.38703919,19.76117972,28.76334679
49.377,14.4596295,19.72070107,28.94557621
49.378,14.49037254,19.70037318,29.17020843
49.379,14.5497334,19.6509597,29.36342743
49.38,14.59942996,19.61641764,29.58540489
49.381,14.63879388,19.55257615,29.78273373
49.382,14.67406463,19.50578615,29.98959134
49.383,14.7322582,19.44960946,30.1879352
49.384,14.78618818,19.40882125,30.39109812
49.385,14.83348469,19.34662088,30.61328713
49.386,14.87412811,19.29362137,30.80109141
49.387,14.90874397,19.22694619,31.0167591
